Student_ID,Session_ID,Quiz_1_Marks,Quiz_2_Marks,Quiz_3_Marks,Quiz_4_Marks,Quiz_5_Marks,speach,Time_Spent_on_speach,Cumulative_Average_Quiz_Score,Recent_Quiz_Trend,Score
71,418,80,100,20,0,100,The Importance of Exercise,2 min,60.0,Improving,54
100,161,100,20,60,60,0,The Role of Renewable Energy in Combating Climate Change,5 min,48.0,Declining,39
99,127,80,40,0,20,60,The Impact of Globalization on Local Cultures,5 min,40.0,Improving,33
48,81,20,40,20,20,60,The Impact of Globalization on Local Cultures,4 min,32.0,Improving,25
78,147,80,20,60,100,20,The Challenges and Benefits of Urbanization,3 min,56.0,Declining,61
10,310,80,0,100,60,0,The Importance of Exercise,1 min,48.0,Declining,41
98,290,80,80,40,80,20,The Challenges and Benefits of Urbanization,5 min,60.0,Declining,58
98,428,40,0,20,40,100,The Importance of Exercise,2 min,40.0,Improving,38
65,349,60,60,80,0,20,The Role of Renewable Energy in Combating Climate Change,3 min,44.0,Improving,53
66,281,60,60,80,80,40,The Impact of Globalization on Local Cultures,5 min,64.0,Declining,65
77,99,60,100,20,0,0,The Role of Renewable Energy in Combating Climate Change,2 min,36.0,Stable,28
6,151,60,40,40,60,100,The Impact of Globalization on Local Cultures,4 min,60.0,Improving,66
27,78,100,40,60,100,40,The Role of Renewable Energy in Combating Climate Change,4 min,68.0,Declining,69
73,293,100,100,20,80,0,The Impact of Globalization on Local Cultures,2 min,60.0,Declining,58
44,382,0,100,100,0,80,The Role of Renewable Energy in Combating Climate Change,1 min,56.0,Improving,62
71,298,0,20,20,80,0,The Role of Renewable Energy in Combating Climate Change,2 min,24.0,Declining,28
53,190,0,60,80,100,40,The Challenges and Benefits of Urbanization,1 min,56.0,Declining,57
61,400,40,100,40,80,80,The Impact of Technology on Education,4 min,68.0,Stable,77
29,423,80,60,20,80,20,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Declining,47
85,59,100,100,60,60,0,The Challenges and Benefits of Urbanization,3 min,64.0,Declining,70
20,384,0,20,0,80,0,The Role of Renewable Energy in Combating Climate Change,5 min,20.0,Declining,26
26,478,40,100,20,40,60,The Impact of Globalization on Local Cultures,1 min,52.0,Improving,62
29,5,40,20,80,20,60,The Impact of Globalization on Local Cultures,2 min,44.0,Improving,37
63,271,40,100,100,100,20,The Role of Renewable Energy in Combating Climate Change,2 min,72.0,Declining,65
15,152,100,100,0,100,100,The Importance of Exercise,4 min,80.0,Stable,88
88,73,20,20,0,0,60,The Challenges and Benefits of Urbanization,4 min,20.0,Improving,30
6,122,80,40,100,100,40,The Impact of Globalization on Local Cultures,1 min,72.0,Declining,68
80,106,100,20,20,60,20,The Impact of Globalization on Local Cultures,2 min,44.0,Declining,44
31,307,40,60,20,80,0,The Role of Renewable Energy in Combating Climate Change,2 min,40.0,Declining,37
67,209,80,40,100,100,0,The Importance of Exercise,5 min,64.0,Declining,65
87,218,60,0,0,0,0,The Challenges and Benefits of Urbanization,3 min,12.0,Stable,20
36,276,60,100,80,80,60,The Impact of Technology on Education,5 min,76.0,Declining,70
45,275,0,40,40,20,60,The Challenges and Benefits of Urbanization,4 min,32.0,Improving,33
34,355,20,20,80,0,60,The Importance of Exercise,3 min,36.0,Improving,29
35,64,100,40,100,80,100,The Importance of Exercise,5 min,84.0,Improving,76
60,399,20,0,40,80,100,The Impact of Globalization on Local Cultures,5 min,48.0,Improving,44
81,87,0,100,60,60,20,The Role of Renewable Energy in Combating Climate Change,5 min,48.0,Declining,43
2,69,40,40,80,80,80,The Impact of Technology on Education,1 min,64.0,Stable,62
80,281,20,60,60,0,80,The Challenges and Benefits of Urbanization,1 min,44.0,Improving,37
91,310,40,40,60,20,0,The Impact of Technology on Education,1 min,32.0,Declining,25
97,249,0,0,0,40,0,The Challenges and Benefits of Urbanization,3 min,8.0,Declining,20
94,377,100,100,0,20,20,The Impact of Technology on Education,1 min,48.0,Stable,53
93,387,0,40,0,40,80,The Importance of Exercise,4 min,32.0,Improving,33
92,346,60,20,80,60,20,The Importance of Exercise,4 min,48.0,Declining,49
81,475,80,80,100,60,0,The Impact of Technology on Education,2 min,64.0,Declining,58
84,180,20,60,60,100,40,The Impact of Globalization on Local Cultures,2 min,56.0,Declining,58
32,250,40,100,20,20,100,The Impact of Technology on Education,4 min,56.0,Improving,61
83,397,40,0,40,60,40,The Impact of Globalization on Local Cultures,4 min,36.0,Declining,33
73,59,100,100,40,100,0,The Impact of Globalization on Local Cultures,2 min,68.0,Declining,72
99,103,20,60,100,60,20,The Impact of Technology on Education,5 min,52.0,Declining,61
80,239,40,100,40,40,0,The Importance of Exercise,1 min,44.0,Declining,46
66,487,60,20,100,20,0,The Importance of Exercise,1 min,40.0,Declining,33
71,10,0,40,60,60,100,The Challenges and Benefits of Urbanization,3 min,52.0,Improving,42
32,103,80,20,40,40,40,The Impact of Technology on Education,4 min,44.0,Stable,38
89,474,20,100,20,0,60,The Importance of Exercise,1 min,40.0,Improving,41
98,388,80,80,20,0,60,The Impact of Technology on Education,5 min,48.0,Improving,44
65,225,0,80,80,80,60,The Impact of Globalization on Local Cultures,2 min,60.0,Declining,63
42,41,80,40,0,60,40,The Importance of Exercise,3 min,44.0,Declining,38
34,491,20,40,60,40,80,The Role of Renewable Energy in Combating Climate Change,2 min,48.0,Improving,53
64,447,60,40,40,0,40,The Importance of Exercise,3 min,36.0,Improving,33
4,50,60,100,100,40,20,The Impact of Technology on Education,1 min,64.0,Declining,64
13,378,20,100,100,60,80,The Importance of Exercise,2 min,72.0,Improving,77
36,15,0,0,100,80,0,The Challenges and Benefits of Urbanization,2 min,36.0,Declining,31
88,122,20,60,40,80,40,The Importance of Exercise,3 min,48.0,Declining,42
39,160,80,0,60,60,60,The Challenges and Benefits of Urbanization,3 min,52.0,Stable,52
96,316,60,0,100,20,40,The Impact of Globalization on Local Cultures,5 min,44.0,Improving,42
94,170,80,0,40,0,60,The Role of Renewable Energy in Combating Climate Change,3 min,36.0,Improving,40
9,284,20,100,0,0,0,The Role of Renewable Energy in Combating Climate Change,1 min,24.0,Stable,26
80,373,100,0,0,20,20,The Challenges and Benefits of Urbanization,4 min,28.0,Stable,21
11,296,20,40,80,40,60,The Impact of Globalization on Local Cultures,3 min,48.0,Improving,46
50,404,100,40,0,0,60,The Impact of Globalization on Local Cultures,1 min,40.0,Improving,36
25,150,20,40,0,0,40,The Impact of Technology on Education,5 min,20.0,Improving,24
72,436,60,20,80,100,20,The Challenges and Benefits of Urbanization,4 min,56.0,Declining,54
99,259,80,20,40,40,40,The Impact of Technology on Education,2 min,44.0,Stable,39
95,273,20,0,40,20,40,The Role of Renewable Energy in Combating Climate Change,3 min,24.0,Improving,26
89,210,80,60,40,60,20,The Challenges and Benefits of Urbanization,4 min,52.0,Declining,50
97,170,20,20,100,60,60,The Impact of Globalization on Local Cultures,1 min,52.0,Stable,59
76,392,60,20,20,20,0,The Role of Renewable Energy in Combating Climate Change,3 min,24.0,Declining,21
46,258,60,60,20,40,20,The Importance of Exercise,2 min,40.0,Declining,31
23,4,40,60,80,40,60,The Importance of Exercise,5 min,56.0,Improving,50
48,118,0,100,40,0,60,The Importance of Exercise,5 min,40.0,Improving,37
14,54,20,60,0,60,20,The Role of Renewable Energy in Combating Climate Change,4 min,32.0,Declining,22
41,175,100,100,80,20,80,The Importance of Exercise,4 min,76.0,Improving,76
55,16,60,80,60,0,80,The Impact of Globalization on Local Cultures,1 min,56.0,Improving,57
63,143,40,40,100,20,40,The Importance of Exercise,3 min,48.0,Improving,43
4,181,0,100,60,0,60,The Challenges and Benefits of Urbanization,1 min,44.0,Improving,52
89,322,80,20,20,100,40,The Importance of Exercise,2 min,52.0,Declining,58
26,81,0,60,20,60,20,The Impact of Technology on Education,3 min,32.0,Declining,42
44,365,100,40,80,20,100,The Importance of Exercise,3 min,68.0,Improving,69
70,155,20,0,0,60,40,The Importance of Exercise,2 min,24.0,Declining,20
68,163,80,60,0,60,80,The Impact of Globalization on Local Cultures,1 min,56.0,Improving,64
63,336,20,80,60,20,40,The Importance of Exercise,3 min,44.0,Improving,43
66,416,40,0,60,100,100,The Challenges and Benefits of Urbanization,5 min,60.0,Stable,60
19,310,80,80,40,60,20,The Impact of Technology on Education,1 min,56.0,Declining,59
91,444,20,100,20,20,80,The Challenges and Benefits of Urbanization,3 min,48.0,Improving,55
28,140,60,40,80,40,40,The Challenges and Benefits of Urbanization,1 min,52.0,Stable,58
14,328,100,20,40,60,40,The Challenges and Benefits of Urbanization,3 min,52.0,Declining,49
50,365,100,60,20,60,0,The Impact of Technology on Education,4 min,48.0,Declining,45
80,15,100,80,60,40,80,The Importance of Exercise,1 min,72.0,Improving,73
87,474,60,40,80,0,60,The Impact of Globalization on Local Cultures,4 min,48.0,Improving,42
23,315,0,0,20,100,80,The Role of Renewable Energy in Combating Climate Change,4 min,40.0,Declining,37
72,224,20,80,0,40,0,The Challenges and Benefits of Urbanization,1 min,28.0,Declining,38
43,172,40,60,80,80,100,The Impact of Technology on Education,4 min,72.0,Improving,81
5,295,60,20,20,60,60,The Challenges and Benefits of Urbanization,1 min,44.0,Stable,37
26,202,60,20,60,100,20,The Impact of Technology on Education,1 min,52.0,Declining,54
69,53,0,100,60,80,100,The Role of Renewable Energy in Combating Climate Change,1 min,68.0,Improving,59
27,371,60,20,40,0,100,The Importance of Exercise,5 min,44.0,Improving,38
38,13,60,40,80,20,40,The Role of Renewable Energy in Combating Climate Change,1 min,48.0,Improving,56
72,204,0,0,20,80,100,The Impact of Technology on Education,1 min,40.0,Improving,47
10,409,40,60,20,0,40,The Impact of Technology on Education,1 min,32.0,Improving,42
62,151,60,20,60,60,80,The Importance of Exercise,5 min,56.0,Improving,56
58,251,20,60,80,40,20,The Impact of Globalization on Local Cultures,5 min,44.0,Declining,34
4,32,80,40,60,40,40,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Stable,44
66,285,80,100,100,60,20,The Impact of Globalization on Local Cultures,5 min,72.0,Declining,74
59,355,80,0,20,20,40,The Impact of Globalization on Local Cultures,3 min,32.0,Improving,36
100,147,80,20,40,100,80,The Importance of Exercise,1 min,64.0,Declining,56
64,325,40,40,0,80,20,The Impact of Technology on Education,2 min,36.0,Declining,41
45,244,100,40,80,40,60,The Impact of Globalization on Local Cultures,3 min,64.0,Improving,63
39,376,40,0,80,20,100,The Challenges and Benefits of Urbanization,3 min,48.0,Improving,53
66,351,0,40,80,40,100,The Impact of Technology on Education,5 min,52.0,Improving,54
61,62,0,60,40,20,100,The Impact of Technology on Education,5 min,44.0,Improving,47
58,407,40,40,80,40,40,The Role of Renewable Energy in Combating Climate Change,5 min,48.0,Stable,38
38,134,20,0,0,20,20,The Impact of Technology on Education,4 min,12.0,Stable,20
74,10,100,40,100,80,20,The Impact of Technology on Education,5 min,68.0,Declining,75
69,452,100,80,20,100,40,The Impact of Technology on Education,5 min,68.0,Declining,74
72,419,20,60,20,40,20,The Importance of Exercise,5 min,32.0,Declining,29
69,279,40,20,100,20,60,The Importance of Exercise,3 min,48.0,Improving,44
57,95,100,20,20,40,80,The Importance of Exercise,5 min,52.0,Improving,44
48,144,0,40,100,40,80,The Impact of Globalization on Local Cultures,1 min,52.0,Improving,56
7,82,40,80,20,80,80,The Impact of Technology on Education,3 min,60.0,Stable,56
27,13,60,80,0,60,100,The Impact of Technology on Education,3 min,60.0,Improving,63
70,38,100,60,40,20,80,The Impact of Globalization on Local Cultures,2 min,60.0,Improving,54
6,56,80,80,0,80,40,The Importance of Exercise,4 min,56.0,Declining,59
16,376,80,20,100,0,20,The Role of Renewable Energy in Combating Climate Change,4 min,44.0,Improving,40
98,82,80,40,0,60,20,The Impact of Globalization on Local Cultures,4 min,40.0,Declining,36
96,51,100,20,100,100,60,The Impact of Technology on Education,4 min,76.0,Declining,75
55,75,100,80,20,100,20,The Importance of Exercise,2 min,64.0,Declining,64
66,249,100,60,100,100,20,The Importance of Exercise,1 min,76.0,Declining,69
12,167,40,0,80,80,20,The Challenges and Benefits of Urbanization,2 min,44.0,Declining,44
28,330,40,60,100,60,60,The Impact of Technology on Education,4 min,64.0,Stable,68
33,78,60,0,100,80,0,The Importance of Exercise,2 min,48.0,Declining,58
79,411,20,80,100,100,20,The Importance of Exercise,1 min,64.0,Declining,66
71,434,40,60,100,60,100,The Role of Renewable Energy in Combating Climate Change,2 min,72.0,Improving,63
63,203,80,40,40,60,40,The Importance of Exercise,4 min,52.0,Declining,60
16,228,100,60,60,100,20,The Challenges and Benefits of Urbanization,4 min,68.0,Declining,67
36,163,100,20,20,0,0,The Impact of Technology on Education,1 min,28.0,Stable,24
87,495,20,80,0,80,100,The Importance of Exercise,4 min,56.0,Improving,50
91,312,80,0,60,0,0,The Importance of Exercise,5 min,28.0,Stable,26
27,160,60,40,80,20,100,The Impact of Technology on Education,5 min,60.0,Improving,59
50,106,80,60,60,80,60,The Impact of Globalization on Local Cultures,1 min,68.0,Declining,78
68,131,0,100,20,20,60,The Challenges and Benefits of Urbanization,2 min,40.0,Improving,34
39,288,0,60,0,40,40,The Impact of Globalization on Local Cultures,2 min,28.0,Stable,28
3,93,100,0,40,20,80,The Impact of Globalization on Local Cultures,5 min,48.0,Improving,51
61,287,40,80,20,100,100,The Role of Renewable Energy in Combating Climate Change,5 min,68.0,Stable,72
42,492,60,20,20,20,0,The Impact of Technology on Education,1 min,24.0,Declining,20
63,404,60,60,20,20,100,The Impact of Globalization on Local Cultures,3 min,52.0,Improving,60
62,176,20,80,80,60,80,The Challenges and Benefits of Urbanization,1 min,64.0,Improving,62
22,236,80,80,40,80,20,The Impact of Technology on Education,2 min,60.0,Declining,56
10,342,40,0,60,20,100,The Impact of Technology on Education,2 min,44.0,Improving,44
74,470,60,0,20,20,20,The Impact of Technology on Education,2 min,24.0,Stable,28
40,252,80,60,40,60,20,The Role of Renewable Energy in Combating Climate Change,2 min,52.0,Declining,61
27,10,0,40,0,60,100,The Challenges and Benefits of Urbanization,3 min,40.0,Improving,31
2,8,100,40,0,80,20,The Role of Renewable Energy in Combating Climate Change,2 min,48.0,Declining,50
96,162,80,100,80,0,40,The Impact of Technology on Education,1 min,60.0,Improving,65
83,190,40,0,80,80,80,The Role of Renewable Energy in Combating Climate Change,2 min,56.0,Stable,50
21,147,80,60,0,20,60,The Importance of Exercise,2 min,44.0,Improving,34
48,217,0,100,100,40,20,The Role of Renewable Energy in Combating Climate Change,5 min,52.0,Declining,42
53,92,60,40,20,60,100,The Importance of Exercise,4 min,56.0,Improving,63
83,126,0,80,100,60,100,The Impact of Globalization on Local Cultures,5 min,68.0,Improving,70
43,478,20,100,40,100,100,The Impact of Technology on Education,3 min,72.0,Stable,77
48,9,100,60,100,60,60,The Challenges and Benefits of Urbanization,1 min,76.0,Stable,66
18,372,40,100,0,40,0,The Importance of Exercise,5 min,36.0,Declining,40
30,193,20,0,60,60,40,The Impact of Globalization on Local Cultures,1 min,36.0,Declining,31
78,496,80,40,0,40,60,The Importance of Exercise,3 min,44.0,Improving,41
94,355,20,60,0,0,80,The Role of Renewable Energy in Combating Climate Change,2 min,32.0,Improving,22
44,133,20,80,60,80,20,The Role of Renewable Energy in Combating Climate Change,4 min,52.0,Declining,46
55,149,60,60,80,20,20,The Challenges and Benefits of Urbanization,1 min,48.0,Stable,52
36,168,40,80,40,100,20,The Role of Renewable Energy in Combating Climate Change,2 min,56.0,Declining,52
74,377,80,100,0,20,40,The Impact of Technology on Education,3 min,48.0,Improving,58
77,99,80,100,100,40,0,The Importance of Exercise,3 min,64.0,Declining,66
27,39,0,0,20,100,100,The Impact of Globalization on Local Cultures,4 min,44.0,Stable,43
69,202,80,40,40,20,80,The Importance of Exercise,2 min,52.0,Improving,43
64,493,60,20,20,80,20,The Impact of Technology on Education,1 min,40.0,Declining,30
78,263,60,40,100,0,60,The Role of Renewable Energy in Combating Climate Change,3 min,52.0,Improving,45
3,485,20,20,80,40,100,The Impact of Globalization on Local Cultures,2 min,52.0,Improving,57
29,86,80,80,80,80,100,The Importance of Exercise,4 min,84.0,Improving,84
3,152,20,100,60,40,20,The Challenges and Benefits of Urbanization,4 min,48.0,Declining,57
45,344,100,20,20,100,20,The Importance of Exercise,2 min,52.0,Declining,62
3,472,0,100,0,0,20,The Impact of Technology on Education,1 min,24.0,Improving,31
8,494,0,100,0,60,80,The Role of Renewable Energy in Combating Climate Change,3 min,48.0,Improving,58
